company_name,overall_rating,total_reviews,review_title,review_text,review_rating,review_date,reviewer_name
"AmazonReviews11,109",N/A,N/A,N/A,"My name is Ercan Guden I am Canadian coustemer I never had shopping Amazon USA but Amazon prime was charged my credit card over 5 and half years I was have Canadian prime but how should I know how they been charged my credit card I canceled my prime account more than couple years I tough it was no longer charging me when I see in my credit card being charged again I made a contact with Amazon canada they told me Amazon us been charged to my credit card this is totally scam I am being scammed by Amazon I tough Amazon is one company. I am never live in never do any shopping from US Amazon some how they have my account mixed up now they can only refund me 12 months not for all this is totally scamDate of experience: October 22,2024",N/A,N/A,N/A
"AmazonReviews11,109",N/A,N/A,N/A,I've been using amazon since they were just selling books. Love it then and I love it even more now. Don't know what I'd do without Prime. Still love it!,N/A,N/A,N/A
"AmazonReviews11,109",N/A,N/A,N/A,Have lost so many packages of mine and when they don't follow simple delivery instructions my package was stollen twice and they closed my account. 👎🏼👎🏼👎🏼,N/A,N/A,N/A
"AmazonReviews11,109",N/A,N/A,N/A,"Amazon has lost my package, now I must do review and another month after investigation they will only come back to me. NO refund or even resending of Item. Absolutely unacceptable! I have not even received the email to compile my report!",N/A,N/A,N/A
"AmazonReviews11,109",N/A,N/A,N/A,"Order placed with Amazon on Friday Sept 27. On Sept 28 I received an email from Amazon stating that my order will be delivered on Oct 2nd. Sept 30th I received an email stating that my order was now going to be delivered on October 3rd. Well today is October 7th and still no order. It takes two weeks to ship and receive a 4 item (USA based products)?I spent two days searching and have found 2 companies that can deliver in just 4 days, & one company as all four products and for less. So Bye Bye Amazon",N/A,N/A,N/A
"AmazonReviews11,109",N/A,N/A,N/A,"Paid good extra money for next day delivery. Amazon said it was coming on time. Late in the day I called to inquire about order, I was told it was sitting on the line in the distribution center, not moving, and unknown when I would get it. This morning, another day later, still not shipped, no delivery time listed on a next day delivery. I should have checked elsewhere first for my item, Ebay, Walmart, Direct from a seller, maybe even Temu. This is a part for a heating system, starting to get some cold nights here in the northeast.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Claimed the set fit 2008–2014 Toyota Highlander.Before they shipped, I gave the seller my full VIN — 5TDDCRFH8ES******* — so they could verify the parts against my exact vehicle: a 2014 Toyota Highlander Hybrid Limited, 3.5L V6. On October 6,2025 superbautozone77 replied in writing: ""We have confirmed that the product is suitable for your vehicle. We will ship it to you as soon as possible.""When the kit was installed in May 2026, the front rotors fit, but the rear rotors are the wrong size. When I told superbautozone77, they replied on May 8,2026 admitting the rear rotors they shipped have an outside diameter of 309 mm. I gave them the correct Toyota OEM rear rotor part number for my vehicle — *******-0E020 — and a direct supplier link to it. The seller then asked me to re-confirm my vehicle (which they had already confirmed seven months earlier from the VIN I supplied), and after I did, they stopped responding.No replacement has been shipped. No refund. The 10-year warranty advertised on the superbautozone77 listing has not been honored. By the time I attempted installation, eBay's 30-day Money Back Guarantee had expired — which appears to be the exact gap this seller exploits. I reported superbautozone77 to eBay for misrepresentation; the report was declined.Full documentation, including verbatim message quotes from superbautozone77 (both the original fitment confirmation and the seller's later admission of the 309 mm rear rotor diameter), is published at https://misty-cedar-j7xv.here.now/.My recommendation: if you are considering buying brake components from superbautozone77, treat their ""we confirmed fitment"" reply as worthless and their 10-year warranty as fiction. Verify every part number against your vehicle's OEM rear and front rotor numbers yourself, in writing, before ordering. And do not let any package from this seller sit unopened past 30 days — once eBay's MBG window closes, superbautozone77 disappears.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I have been on the eBay platform for 27 years, as both a Buyer as well as a Seller. I have endured such a terrible experience with eBay over the past 2 months and am unsure what I should now do? In February this year and purchased a new AV receiver and planned to sell by 2.5-year-old receiver to cover some of the extra cost. After debating trying to sell it locally, I decided to list it on eBay, despite the shipping cost I knew would be significant for something that weighed 35 lbs. I listed the item with a $59 shipping fee, but noted the item would be professionally packaged, insured and sent via expedited shipping. When the item was sold, after the buyer paid, I immediately had it packaged, insured and shipped that day, with delivery on the east coast 3 days later. The total amount for packaging, insurance and shipping by Fed Ex was around $269. The day after the item arrived, the buyer submitted a return request indicating it was defective and not as described. When I followed up with him, he said he heard a hum/buzz when it turned on that last for a short while. He immediately referenced me having insurance on it, but when I asked if the box or receiver looked damaged, he said no. The buyer just happened to have a sound meter available and knew the exact frequency of the buzz/hum… 50 HZ, which I thought was suspicious. I also contacted also contacting Marantz technical support for their input on this who said the most frequent cause in audio systems is when multiple components are plugged into different outlets with slightly different ground potentials, creating a loop that picks up electromagnetic noise.After going back and forth with him for 3 days I contacted eBay Customer Support for assistance. The eBay representative told me this was an obvious case of Buyer's Remorse, and the buyer would have to provide some sort of proof of this issue. The customer service representative said he was changing the case to ask eBay to step in and told me to block the buyer and not communicate with him anymore.Two weeks went by and I followed up with eBay Customer Support every week or more and was told the same thing, I had nothing to worry about, the case would be closed in my favor but the process had to play out. The middle of March I received a message from eBay that the case was closed in the buyer favor and there was nothing I needed to do. EBay would handle the return and if I had not received it by March 30th, the case would be closed. I called the following day and was told this was a mistake, the case should have been closed in my favor and there was nothing to worry about. I continued to follow-up with eBay Customer Support 2 to 3 times a week afterwards, asking about the status. The receiver was not received by March 30th, yet my funds remained on hold. Every time, I continued to be told I had nothing to worry about, the case would be closed in my favor but the process had to play out. I even asked if there was anything I needed to do but was told no each time. On April 9th, I received a message from eBay Customer Support saying they made a decision regarding this case and decided to issue the buyer a full refund. In addition, they were not requiring the buyer to return the receiver either as they said I had not provided a shipping label to the buyer, despite what the message in March said. None of the 10+ eBay customer service representatives told me this either. To make matters worse, eBay withdrew the $1,134.99 from my bank account without my approval in less that 24 hours after I received the message.Since this time, I have contacted eBay at least 8 more time voicing my displeasure in how unfair this process was and why there was such a lack of transparency between what the customer service representative were telling me with whatever the resolution team was doing. I even spoke to representatives with the eBay Specialist Team and eBay Specialist Team, both who promised to help me and update me, only to receive no updates or responses.This is so wrong! What rights does a Seller on eBay actually have? At this point, I'm at a loss what to do.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I am warning buyers not to use eBay. I have for years and never will again! They claim to offer Buyers Protection but that is just a lie. I purchased 2 scarves and only received 1 from a company named VarieZone. I followed eBay's advice and contacted the seller. VarieZone said double check the package first, then they would send out another scarf along with a second one for my trouble. They never did that, so I opened a case with EBay who promptly told me I received a package and it must have been in there. I of course appealed the case and even sent eBay a screen shot of VarieZone apologizing for the oversight and promising to send a replacement. This is such unethical behavior that I am shocked eBay gets away with it. I will let everyone know eBay cannot be trusted.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I am a professional seller based in Thailand. A buyer (loli_1591, France) opened a return request and is attempting to send back a completely different item — a classic swap fraud. Despite me providing full photographic evidence, eBay deducted $245.00 from my account (Case ID: *******919, Order: 01-*******-*******) without properly investigating. EBay's Money Back Guarantee system is being exploited by fraudulent buyers and eBay does nothing to protect honest sellers. I have escalated to the FTC and IC3. Sellers beware: eBay will not protect you.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Cautionary tale about selling on eBay.I had to PAY $153.21 to ""sell"" an item to a buyer. Buyer has the item at no charge, and I had to pay $153.21.Details:1/25/26 I sold a reel-to-reel tape player for $238 plus $70 shipping. The buyer purchased his own shipping for $104, and eBay relayed to me the ""sticker"" to place on the package, so when I mailed it, I paid nothing, since the buyer purchased the postage already. However, eBay charged me the difference between $104 and $70. Buyer paid $308; after eBay took its commission, $155 (my net proceeds) was placed on hold by eBay pending delivery.1/26/26 I mailed the tape player via USPS.2/03/26 Buyer messages me since package has not yet arrived. I respond with snapshot of USPS tracking information.2/05/26 Buyer again messages me, and I respond with updated USPS tracking information. Buyer files a non-delivery claim with eBay anyway.2/07/26 I send updated tracking information again even though I am in hospital recovering from surgery.2/08/26 I again send updated tracking information although I am still in hospital.2/10/26 Buyer receives item, confirmed by USPS tracking. He messages me that the recorder ""doesn't work"", confirming that he received it. He nevertheless pursues his non-delivery claim with eBay.2/11/26 I neglected to meet eBay's deadline for providing proof of delivery to eBay; so eBay gives the held $155 to buyer, and charges my debit card an additional $153.21.2/11/26 I appeal, providing proof that item was delivered. EBay denies my appeal.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I am a Canadian buyer warning all shoppers (U.S. And Canada) about eBay seller andrejust0. I received a Wyze Cam Mount that was damaged and used, despite being listed as 'New.'The seller tricked me into closing my official dispute by promising a replacement, but then provided a fraudulent tracking number that has shown zero movement since January 5th. This is a deliberate 're-trap' scam to bypass buyer protection. I have uploaded photos of the damaged item and the fake tracking as proof. Do not buy from this seller.""",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I just started on eBay. First item sold was light but a bit larger (3lbs and 12""x16""). Buyer paid postage. EBay provided label after I gave correct weight and dimensions. After package delivered to buyer the UPSP readjusted postage to a minimum weight of 26lbs for that size and I was (not buyer) charged an additional $69 meaning I lost $22 on the sale because eBay couldn't provide correct postage. I looked it up and apparently this is a common thing with eBay.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,Clearly stated 8oz on picture and title. Sent 2oz. I liked the world when people were more honest and had some integrity.,N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Months after I took my items down from ebay they continue to steal money from my account. I noticed I was being charged multiple times on the same items which I hadn't even sold yet. I tried emailing them 3 times with no reply. After contacting a live agent and asking him to explain the charges, which he would not do. I asked to speak to a supervisor and he said NO. Very rude and I contacted them 2 other times and received no help with my issue. I asked bank of America to block ebay 3 times but they can't protect my account from ebay who just switch some letters around granting them access to take money without authorization. EBAY IS A CRIMINAL ENTERPRISE WHICH OPPERATES AVOVE THE LAW AND NEEDS TO BE SHUT DOWN IMMEDIATELY BEFORE MORE PEOPLE FALL VICTIM. 3 MONTHS SINCE I DISPUTED THE CHARGES AND THEY ARE STILL TAKING MONEY. AND MY SORRY $#*! BANK JUST RULED AGAINST ME AND GAVE EBAY THE MONEY I HAD DISPUTED. THESE CORPORATIONS STICK TOGETHER AND DONT CARE ABOUT THE TRUTH OR WHATS RIGHT OR WRONG. I WILL BE CLOSING MY BANK ACCOUNT LATER SO EBAY DOESN'T STEAL ANYMORE OF MY MONEY. I URGE ANYONE WHO IS SELLING ONLINE TO STAND WITH ME AND BOYCOTTING EBAY. DONT BUY OR SELL ON THERE WEBSITE. TOGETHER WE CAN SHUT DOWN THESE SNAKES AND PUT THEM OUT OF BUSINESS FOR GOOD. IVE GRITTED MY TEETH TO THERE BREAKING POINT. IIM FURIOUS AND WONT STOP UNTIL EBAY IS A THING OF THE PAST. BFI DUMPSTERJUICE SLO BOTS!",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Nothing like browsing on Ebay and being interrupted every 6 minutes by having to ""verify yourself"". Ck the box you are human;... now CK the boxes with a pen or dog... every 6 minutes... I tried complaining but getting a live person is impossible anytime of day... you just get run in circles... it makes me feel like store security following me around while I shop... but what can I steal while browsing online? Things came to a head when I told them to $#*! off on the anonymous feedback section... ANONYMOUS!. My account was suspended for an indefinite period. $#*! THEM... all they are really doing is hurting their sellers with one less buyer... I was off eBay over 10 years before rejoining a year ago. Now I remember why. Alienating customers is their specialty... $#*! them!",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I ordered a Halloween costume & 2 hours later recieved an email saying my account was permanently deleted and I was never allowed to make an account ever again. Permanently banned for "" suspicious activity "" 2 hours after making my account and there's no way anyone could have possibly had my info. I was alone & didn't even let it save my stuff. I contacted customer service - not the no reply. The actual customer service email with 4 detailed messages asking the same thing & received the same copy paste email each time with a different name at the end.Wouldn't let me return my $80 jumpsuit I ordered that was not at all the size it said it was. No number you can call or person you can talk to even via email. I will never buy from eBay again.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I've been with eBay for 10 years, and every year it just gets worse. The customer service reps don't even know their own policies. When you call for help, they tell you to do one thing—then once you follow their instructions, they turn around and say, ""Oh sorry, because you did that, we can't help you anymore."" So now you're stuck, even though you only did what they told you to do. They refuse to take accountability for their mistakes and just leave you out to dry. On top of that, every year they keep taking a bigger and bigger percentage of your sales. Absolute garbage platform.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Selling became way too diffucult, confusing and expensive on this website. I want an online market place that is easy to buy and sell. Another important problem with the site is the incredible amount of personal information one must provide to be allowed to sell. Bank account numbers, social security numbers and credit cards numbers.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,I bought a car suspension compressor the eBay advert states it had 1 year warranty after 4 months the part stopped working and garage report stated faulty goods I contacted seller who would not reply to messages so I asked eBay to step in and help they said they would but still got no replies contacted eBay again several times and in the end eBay said they would refund me but takes 7 days 5 days later get email from eBay saying not refunding asked why they said only get 30 days asked again and again for them to contact seller who still hasn't ave adverts saying 1 year warranty eBay refused to help disgusting will never shop on there again,N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"EBay is not worth the risk. They protect sellers, not buyers, and make it nearly impossible to get a refund even when the item is unusable. For your sanity and your wallet, spend a few dollars more and shop anywhere else. Amazon, Walmart, or other retailers will actually stand behind their customers.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I was permanently suspended from eBay shortly after creating my account to legally sell items from Italy to the United States. No one on the support team ever reviewed my case or provided a clear explanation.A deeply frustrating, discriminatory, and opaque process that denies users the right to clarify or defend themselves. No system should override fairness, transparency, and trust in this way.As a seller and buyer, I have lost faith in eBay. I will now rely on other platforms that value proper communication and user rights. This experience was unacceptable.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I hate to knock eBay sellers! I found some very good ones BUT DON'T ever trust ebay to stand behind their money back guarantee! THEY DON'T. I made a small $13.00 purchase from the vendor southelitedigitalllc which never arrived. OK sh_t happens occasionally. I informed them and got a response saying ""Item was delivered"". NO IT WASN'T. I reached out to ebay and they opened a case file on it. 1 day later ebay states "" Case CLOSED as seller said item was delivered. NO REFUND? Be VERY careful of ebay...",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I got a notice from eBay stating I owe them money for a package that weighed more than what I had it listed as I always weigh the package at the post office. The package was perfect now they did this to me like three or four times they just went in my bank account and took money out of it stating that I underpaid But here's to catch. I called the US postmaster. He said eBay is not authorized to collect any money or funds from any person for package that's underweight he said if a package is underweight, they will not deliver it and he also told me that this is gonna be some kind of scam that eBay is doing. They're looking into it right now but if you get this kind of charge, you need to notify your credit card company and your bank and dispute the charge eBay has no right to collect any type of money owed to the US Postal Service for underweight or overweight package and the other scam they have is they're two dollars subtitle fee. All of a sudden you'll see that on your credit card too. They did it to me too And if you have these charges, I suggest you could do like I'm doing you. Write it all up send the eBay ask for arbitration go to arbitration. Make sure it's not American arbitration because they're on eBay side. There's other arbitration companies and arbitrated get your funds back and get some money for your trouble And for maybe punitive damages for what eBay did cause they know the wrong they know what they're doing is wrong. I close my account. I will never ever buy anything from eBay. I'm moving over to what's not or one of the other selling websites",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Cannot buy a Cordless Hedge Trimmer on Ebay unless i pay with a credit card to prove my age, have had an Ebay account for over 20 years, I use it regularly but pay by bank account or Debit card, There is something seriously wrong with Ebay, i can buy the same item on Amazon bit dearer but at least no nonsense about debit cards. ITS NOT A SELLER ISSUE ITS IDIOTIC EBAY",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Did not recieve a item opened a request and they did not protect me, owned by racist hindu zionests. Stay away",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I have had fairly good luck with E-Bay in the past, and was hoping to continue along the same path in the future. Some of the things I have ordered have taken almost a month to arrive, that's to be expected for products from China. Several days ago I ordered a book, and the estimated delivery was listed as August 8,2025-August 12,2025. I'm very much afraid that the earliest date of receipt is, apparently, impossible, as that is today and the item still hasn't even been shipped.I went to the E-Bay web site and was given hope by the option called ""CONTACT US"". I was given further hope when the ""CONTACT US"" option told me I could get automated help or speak to a representative. Alas, my hopes were dashed, nowhere was the possibility of actually speaking to a real live person an option, ""CONTACT US"" at E-Bay is as empty a promise as it is on many web sites. Lesson learned, no help is ever going to be offered, I give up.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"So, I have used eBay for more than 20 years now! But over time, I have lost the respect I once had for it. Before, I believe the fee for sellers was 10%. Even that was too much for my lower-profit margin items. Now the fee is even higher. And you know what happened recently? I sold an item for over $150 to a new eBay buyer. This electronic was barely used and worked perfectly for me. Then he tells me that it isn't working and now he has filed a dispute about it! And he did it with the financial institution and that can take months and I can't access the money anymore! He won't ship it back to me, either! And eBay can't do anything about it. Horrible rule.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"There are reputable sellers on eBay, but the company itself is horrible, and I will not be using them anymore. I find them to be highly unethical, and I no longer have trust in them as a customer.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I have never experienced such an unprofessional and frustrating situation with any online platform. EBay suddenly suspended my account without warning, even though I followed all their rules and completed legitimate sales. The worst part? They have been holding my money hostage for months—over €2,000—and refuse to give any clear answers or release my payout. Customer support is useless. Every time I contact them, I get generic responses or am redirected endlessly. I provided all documents they asked for, yet they still keep delaying and pretend they never received the funds, even though I have full proof. It feels like a scam at this point. I trusted eBay with my business, and now I am left without access to my account and without my money. If you value your time, your business, and your income—stay away from eBay. This platform is unreliable and does not care about sellers.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"After nine years of bidding and buying junk from them, suddenly I can't bid on their crap because I have a debit card!",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Their money back guarantee is worthless. I purchased a part from one of their highest rated sellers and when it arrived it didn't fit my car. So I contacted the seller to return it and the seller told me to take it to any shipper I wanted to and get a tracking number and receipt for the cost of shipping it back to them and they would refund me the cost of the part and the shipping when they received the part at their facility. The part cost $44 and the shipping cost $102 so I thought it was kind of stupid of them to have me ship it back to them rather than just throwing it away.Well I found out why they had me pay for the shipping it's because they had no intention of refunding me the shipping costs. And when I asked eBay to step in and help me they told me it was my fault for listening to the seller and following his instructions instead of reading all the policies that eBay has. But they could put the policy that buyers should ""NEVER"" pay for shipping in big letters everywhere, instead of telling the buyers to contact the obviously sneaky dishonest buyers for returns so they can take advantage of us. eBay claims you don't have to worry about getting taken advantage of that they guarantee your money is protected, well I'm calling a big BS on that. The seller that ripped me off is still doing business like usual ( lying and cheating his buyers) and eBay is still making money off of the dishonest sneaky sellers they rate so high.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Buygoneworldlimited UK item never arrived as shown in courier and Ebay own tracking. Waited 7 months for goods. Want my money back for non received goods.Ebay case was closed for seller without checking tracking evidence, appeal of decision was closed by Ebay within 5min of launch. Seller fraudulent and Ebay helping him. Why? I want my money back for goods not received. Check tracking No.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"As a longtime eBay seller, I'm shocked by how this platform treats honest sellers. One buyer opened 16 return cases against me. I provided proof of delivery, tracking numbers, and even received positive feedback from that buyer. Yet eBay refunded them for every item, without any investigation. Worse — they restricted my account mid-dispute, blocking me from responding. They then suspended my account permanently and are holding over $35,000 in earnings with no explanation. I've received nothing but canned replies and copy-paste policy references. EBay completely failed to protect me from buyer fraud. Their system favors buyers to an unreasonable extent and leaves sellers defenseless. This isn't just bad support — it's **systematic abuse**. I'm preparing a legal action and actively looking for other sellers with similar experiences to organize a class action lawsuit. If you've faced wrongful restrictions, withheld funds, or fake return scams, reach out. You are not alone. EBay must be held accountable.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"The service has sunk to the bottom. I used to love using this auction, but now everything has become unbearable. Problems with shipments cannot be solved in your favor. I'm upset! There are many alternatives to this service now, and it's much easier to use them. Visually, the site looks the same as it did 20 years ago. It is a pity that the site has stopped developing.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Ebay contradicts themselves with their lack of leadership. Our of control, lack of leadership. As a seller my business have been affected by their contradictions",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Ebay, WTF has happened? It is absolutely impossible to search for clothing items because the advanced search IGNORES THE CHOICES I CHECK OFF. What makes this even more atrocious IS THAT YOU HAVE NO DIRECT LINE TO A HUMAN BEING IN THE USA TO HELP. YOU'VE FARMED OUT CALLS TO FOREIGN COUNTRIES AND AUTOMATED ASSISTANTS THAT OFFER NO SOLUTION. IT KEEPS GETTING WORSE AND WORSE AND ALL COMPLAINTS HAVE BEEN IGNORED. WTH ARE YOU TRYING TO ACCOMPLISH? LOSE CUSTOMERS? YOU ARE CONSCIOUSLY CHOOSING TO IGNORE YOUR CUSTOMERS. F U!",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I placed the order 22-*******-*******, with the seller Gtecobloom, the order was sent to Brazil and was returned by the Correios Post Office, I have the proof of return. I opened a dispute on the website, it was closed on the same day as resolved. I contacted the seller via eBay, he did not respond and eBay did not refund the amount of my order.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,I only wanted to purchase 2 items so I created an account and a day later it was suspended so I try to contact customer service to find out why and they can't provide that information. So basically I am unable able to use ebay. Now I see why I have never used it before and will advise anyone to not use this platform to purchase or sell items.,N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Once again E-bay is disloyal to it's buyers and passing the buckI contacted e-bay about an item I returned to the seller in Nevada. The seller agreed to refund me and asked for me to refund it. I did exactly that and all communication between the seller and myself was open to ebay. I sent the package back at my cost via Canada Post registered mail. The tracking proved it had been delivered. I called e-bay (Probably in the Philippines) and once again got lip service. I was told it was now between the seller and myself or I could take it up with my visa account provider. So much for e-bay standing up for its customers. They are a redundant company, pulling in all the profit and standing by it's sellers and not the buyers. BUYERS BEWARE - E-Bay is not a U.S.A. or U.K. Or Canadian company. It's operating off-shore using people and paying them peanuts.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Ebay seems to be run the most brain dead, logicless, empty headed chimps I've ever had the pleasure of doing business with. Customer support are being paid to sit around, scratch their scrotum and sniff their finger every once in a while and nothing more. I have never wished more for a company to go bankrupt, but then yet again, I guess they are supplying a service by employing the utter dregs of ""intelligent"" life and keeping them away from the rest if society. I firmly believe we should throw them all back into the cesspit in which they spawned from.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Purchased a 'new' fitbit from- allyouwant001. The strap broke and the product refused to hold a charge within less than a month of usage, consistent with a well- used fitbit battery rather than a new one.Closer examination suggested the fitbit was NOT new. Complained to seller who refused return or refund. Complained to ebay, through their awfully convoluted complaints procedure, who responded that they ''didn't find the listing to be in violation of our policy''",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"I have spent over 10 hours trying to return a cheap car set cover. Poor quality. I have a return label but EVERYTIME I click the link it is ""unavailable"" and eBay fault. However, It is not possible to return.I have order and return item. THERE IS NO WAY TO REALLY contact and engage with eBay. Their ""guarantee money back"" is WORTHLESS.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"The worst platform I ever used and the support dont know nothing to help to solve any issue! The day I was registered began all the problems, they couldnt since then verify my account, I just wanted to sell my own personal things, which i couldn't do, the buyers were found fast, they paid, but cuz of incompetence of the ebay support, ( i was calling and chatting) they saying all the time different things, they asked me some documents to approve my profle, which i sent them same time, but seems like it wasnt enough, i should wait first 2 weeks, after 3 and so on,,,.the time buyers as well were waiting for their orders, I couldnt send cuz i didnt know the resolution of all that, and done good, cuz at the end they didnt solve anything, I was obligated to cancel all the orders,and go away from this site, and you know what done ebay? Beside of huge comission they are taking, they wanted to charge me 77$ :)) ) for what? That i never sold nothing, is riduculous!",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"J'ai vendu plusieurs articles sur eBay, et tout s'est bien passé jusqu'à ce que je tente de retirer mes fonds. Après la conclusion des ventes et l'envoi des articles, mes fonds ont été bloqués sur la plateforme. EBay m'a demandé de passer une vérification d'identité en fournissant des documents, ce qui n'était pas clairement indiqué lors de l'inscription ou de la mise en vente des produits.Lorsque j'ai essayé de comprendre pourquoi mes fonds étaient bloqués, on m'a expliqué que sans vérification de mes documents, ils ne pouvaient pas transférer l'argent, même si mes articles avaient été vendus et livrés aux acheteurs. J'ai expliqué que je ne souhaitais pas fournir mes informations personnelles, car cela n'était pas nécessaire pour une vente ponctuelle, mais eBay a continué à insister sur cette exigence.Ce qui est encore plus choquant, c'est que lorsque j'ai demandé le remboursement de mes fonds, eBay a commencé à m'accuser de blanchiment d'argent! Et cela alors que la somme de la vente d'un SSD d'occasion n'était que de 70 euros! Un tel comportement de la part d'une entreprise est totalement inacceptable.De plus, lors de mes échanges avec leur service client, je n'ai pas reçu d'explications satisfaisantes, et ma plainte a été clôturée sans que le problème ne soit résolu. En fin de compte, je n'ai pas pu récupérer mon argent, et mes demandes de restitution des articles sont également restées sans réponse.Je ne recommande pas eBay pour des ventes occasionnelles, car leurs exigences ne sont pas claires et ils ne tiennent pas compte des besoins des utilisateurs non professionnels. La plateforme semble injuste et manque de transparence dans ses actions.",N/A,N/A,N/A
"eBayReviews3,496",N/A,N/A,N/A,"Item sent Fedex to a rural address, went to Surepost at USPS which does not deliver. Returned to sender, didn't get a refund, didn't get the item. Ebay closed the case. MONEYBACK guarantee is not valid.Order number:13-*******-*******",N/A,N/A,N/A
